country_code_3,country_name,rank,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
URY,Uruguay,3,0.6402 (LBN),0.6275 (NZL),0.6003 (ISL),0.7080 (ARG),0.6188 (ARG),0.6832 (ARG),0.6961 (CHL),0.6912 (GRC),0.6627 (ARG),0.7338 (GRC),0.7341 (ESP),0.6915 (GRC),0.7996 (NZL),0.7697 (CHL),0.7304 (CHL)
USA,United States,1,0.9102 (GBR),0.9023 (GBR),0.9039 (GBR),0.9091 (JPN),0.9014 (JPN),0.8897 (GBR),0.8891 (GBR),0.8861 (GBR),0.8757 (GBR),0.8753 (JPN),0.8318 (JPN),0.8285 (GBR),0.8415 (GBR),0.8430 (JPN),0.8476 (GBR)
USA,United States,2,0.8919 (AUS),0.8824 (ITA),0.8922 (JPN),0.8892 (GBR),0.8905 (GBR),0.8836 (JPN),0.8820 (JPN),0.8764 (JPN),0.8633 (JPN),0.8718 (GBR),0.8139 (CAN),0.8208 (AUS),0.8216 (JPN),0.8275 (GBR),0.8231 (JPN)
USA,United States,3,0.8851 (FRA),0.8740 (AUS),0.8819 (AUS),0.8768 (AUS),0.8827 (AUS),0.8718 (AUS),0.8691 (AUS),0.8446 (AUS),0.8472 (AUS),0.8245 (AUS),0.8106 (AUS),0.8176 (JPN),0.8157 (AUS),0.8012 (RUS),0.7975 (AUS)
UZB,Uzbekistan,1,0.6497 (VNM),0.6435 (TJK),0.6442 (TJK),0.6170 (IDN),0.6561 (TJK),0.6900 (TJK),0.6761 (EGY),0.6025 (TJK),0.7569 (EGY),0.6850 (TJK),0.7579 (TJK),0.6977 (TJK),0.6513 (TJK),0.6822 (TJK),0.6893 (TJK)
UZB,Uzbekistan,2,0.6368 (MNG),0.5691 (EGY),0.6357 (EGY),0.5801 (PAK),0.6317 (IRN),0.6573 (IDN),0.6630 (IDN),0.5742 (EGY),0.5718 (TJK),0.6664 (KGZ),0.6533 (EGY),0.5836 (KGZ),0.5535 (EGY),0.6078 (KGZ),0.6202 (EGY)
UZB,Uzbekistan,3,0.6063 (MDA),0.5678 (IDN),0.5847 (PAK),0.5739 (TJK),0.6230 (IDN),0.6393 (EGY),0.6442 (TJK),0.5407 (SYR),0.5593 (AZE),0.6441 (EGY),0.6085 (PRY),0.5631 (IDN),0.5388 (KGZ),0.5538 (EGY),0.5755 (KGZ)
VNM,Vietnam,1,0.6497 (UZB),0.6774 (THA),0.7306 (THA),0.7765 (THA),0.7056 (THA),0.7132 (THA),0.7145 (THA),0.7037 (THA),0.7170 (KHM),0.7545 (KHM),0.7158 (KHM),0.7279 (KHM),0.7470 (KHM),0.7913 (KHM),0.8072 (KHM)
VNM,Vietnam,2,0.6428 (IDN),0.6218 (KHM),0.6619 (KHM),0.6707 (KHM),0.6659 (KHM),0.6441 (KHM),0.6769 (KHM),0.6755 (KHM),0.6092 (PHL),0.6190 (THA),0.6069 (THA),0.6419 (THA),0.6253 (THA),0.6352 (THA),0.6454 (THA)
VNM,Vietnam,3,0.6400 (THA),0.5998 (BOL),0.6290 (IDN),0.6488 (IDN),0.6556 (IDN),0.6042 (IDN),0.6223 (PHL),0.5746 (MYS),0.5506 (IDN),0.5713 (AZE),0.5647 (UZB),0.5557 (MYS),0.5941 (MYS),0.6351 (IDN),0.6322 (IDN)
ZAF,South Africa,1,0.4435 (USA),0.4728 (USA),0.4958 (BWA),0.4316 (USA),0.4689 (BWA),0.5308 (BWA),0.5897 (LBY),0.5150 (BRA),0.5496 (BWA),0.6088 (BWA),0.6217 (BWA),0.6081 (BWA),0.6322 (BWA),0.6923 (BWA),0.6989 (BWA)
ZAF,South Africa,2,0.4298 (BWA),0.4449 (BWA),0.4583 (USA),0.4309 (BWA),0.4076 (USA),0.5060 (LBY),0.4992 (BRA),0.3939 (GRC),0.5164 (NAM),0.5367 (LBY),0.4800 (LBY),0.4786 (NAM),0.4895 (SWZ),0.5387 (PSE),0.4747 (SWZ)
ZAF,South Africa,3,0.3993 (RUS),0.3706 (RUS),0.3799 (RUS),0.3985 (RUS),0.3934 (RUS),0.4214 (RUS),0.4470 (BWA),0.3914 (NAM),0.4859 (BRA),0.4879 (NAM),0.4704 (COL),0.4452 (SWZ),0.4598 (NAM),0.4829 (SWZ),0.4607 (IRQ)
ZMB,Zambia,1,0.8631 (COD),0.9048 (COD),0.9288 (COD),0.8766 (CMR),0.9296 (COD),0.8754 (COD),0.9048 (COD),0.9381 (COD),0.8965 (COD),0.9203 (COD),0.9157 (COD),0.9278 (COD),0.9065 (COD),0.9040 (COD),0.9094 (COD)
ZMB,Zambia,2,0.8268 (GIN),0.8731 (TZA),0.8921 (GIN),0.8602 (TZA),0.8829 (GIN),0.8466 (GIN),0.8344 (MOZ),0.8234 (UGA),0.8562 (ZWE),0.8297 (MOZ),0.8317 (BFA),0.7915 (TCD),0.8552 (MDG),0.8316 (MDG),0.8497 (MDG)
ZMB,Zambia,3,0.8196 (GHA),0.8672 (GIN),0.8836 (BFA),0.8516 (GIN),0.8773 (CMR),0.8252 (BFA),0.8259 (MDG),0.8100 (MDG),0.8411 (MDG),0.8182 (MDG),0.8064 (AGO),0.7873 (AGO),0.8274 (BFA),0.8131 (MOZ),0.8270 (CAF)
ZWE,Zimbabwe,1,0.6454 (ETH),0.7972 (MOZ),0.7904 (MOZ),0.8598 (MWI),0.8097 (BFA),0.8219 (GIN),0.8200 (TGO),0.8347 (BOL),0.8562 (ZMB),0.7760 (HTI),0.6746 (SYR),0.8132 (ETH),0.7298 (ETH),0.5198 (SLE),0.7147 (AGO)
ZWE,Zimbabwe,2,0.6415 (TCD),0.7352 (GHA),0.7542 (ZMB),0.8335 (KEN),0.8005 (GIN),0.8072 (MDG),0.8062 (KEN),0.7668 (COD),0.8322 (UGA),0.6984 (AGO),0.6242 (HTI),0.8113 (COD),0.7157 (GHA),0.5197 (GHA),0.6918 (ZMB)
ZWE,Zimbabwe,3,0.6305 (KEN),0.7350 (TGO),0.7385 (NER),0.8098 (ZMB),0.7982 (TGO),0.8057 (BFA),0.8033 (MWI),0.6826 (ZMB),0.8236 (CMR),0.6010 (GHA),0.5819 (GHA),0.7922 (AGO),0.7103 (SLE),0.5151 (HTI),0.6645 (MWI)
