country_code_3,country_name,rank,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
CIV,Cote d'Ivoire,2,2.5492 (TGO),2.6746 (CMR),2.4887 (TGO),2.0946 (CMR),2.1564 (TZA),2.1488 (TGO),2.1663 (SEN),2.2638 (TGO),1.9956 (TGO),1.7343 (TGO),1.5091 (TGO),1.6064 (TGO),1.4889 (BEN),1.4447 (BEN),1.6139 (CMR)
CIV,Cote d'Ivoire,3,2.6075 (GHA),2.9663 (GMB),2.8938 (SEN),2.2241 (SLE),2.2232 (TGO),2.3457 (KEN),2.2451 (BEN),2.3413 (SEN),2.0451 (BEN),2.0019 (SEN),1.7628 (BEN),1.7139 (BEN),1.8095 (TGO),1.6718 (TGO),1.6220 (TGO)
CMR,Cameroon,1,1.7358 (SEN),1.6582 (BEN),1.6636 (SEN),1.7724 (SEN),1.7135 (TGO),1.6157 (CIV),1.6920 (CIV),2.1453 (SEN),1.2686 (CIV),1.3852 (CIV),1.0421 (CIV),1.3182 (CIV),1.4040 (CIV),1.4441 (CIV),1.6139 (CIV)
CMR,Cameroon,2,1.9187 (TGO),1.7116 (SEN),1.8192 (TGO),1.8470 (TGO),1.9676 (SEN),1.8922 (TGO),1.8396 (SEN),2.3586 (CIV),1.9685 (TGO),1.8501 (TGO),1.7651 (TGO),1.7701 (TGO),1.9441 (TGO),1.9909 (TGO),2.0331 (TGO)
CMR,Cameroon,3,2.1152 (BEN),1.7871 (TGO),2.0209 (ZMB),1.9014 (BEN),2.0035 (ZMB),1.9229 (SEN),2.0155 (TGO),2.4181 (TGO),2.4878 (KEN),2.0336 (SEN),2.1191 (KEN),2.2565 (BEN),2.0984 (BEN),2.1620 (BEN),2.1695 (KEN)
COD,Democratic Republic of the Congo,1,2.6083 (TZA),2.4196 (ZMB),2.1527 (TZA),3.1997 (BFA),2.2648 (ZMB),2.5882 (CMR),2.6785 (ZMB),2.5957 (ZMB),3.0544 (ZMB),2.4633 (ZMB),2.4949 (ZMB),2.4163 (ZMB),2.5757 (MOZ),2.4469 (MOZ),2.6440 (MOZ)
COD,Democratic Republic of the Congo,2,2.6614 (GIN),2.4977 (TZA),2.2042 (ZMB),3.2533 (CIV),2.4719 (GIN),2.6126 (BFA),3.2168 (BFA),3.3335 (MOZ),3.2409 (MDG),2.5622 (MOZ),2.4959 (BFA),2.9542 (MDG),2.6257 (MDG),2.6033 (MDG),2.6575 (MDG)
COD,Democratic Republic of the Congo,3,2.8317 (GHA),2.5434 (GIN),2.2444 (BFA),3.4433 (CMR),2.5576 (CMR),2.6230 (GIN),3.2244 (CMR),3.4033 (AGO),3.4153 (GIN),2.7289 (MDG),2.5319 (MOZ),3.0186 (MOZ),2.6510 (ZMB),2.7363 (ZMB),2.7125 (ZMB)
COG,Congo,1,2.4830 (GAB),2.2440 (GAB),2.6967 (AGO),3.2888 (AGO),3.2663 (GAB),2.9403 (GAB),3.1749 (GNQ),2.9825 (GNQ),2.7767 (AGO),3.0717 (GAB),3.2128 (GAB),2.1410 (AGO),2.5362 (GAB),2.6120 (GAB),2.3798 (NAM)
COG,Congo,2,3.1099 (AGO),2.8902 (MRT),3.7224 (IRQ),3.3426 (MRT),3.6081 (IRQ),3.3166 (AGO),4.0768 (NAM),3.2682 (GAB),3.3698 (GAB),3.3207 (MRT),3.3021 (GNQ),2.3801 (MRT),2.7413 (AGO),2.9894 (NAM),2.5372 (MRT)
COG,Congo,3,3.5939 (MRT),3.0471 (AGO),3.7392 (ZMB),3.7281 (IRQ),4.1651 (MRT),3.6282 (IRQ),4.3768 (GAB),3.2735 (NAM),3.8031 (GNQ),3.7473 (AGO),3.7316 (IRQ),2.6823 (GAB),3.0042 (GNQ),2.9961 (MRT),2.9238 (GAB)
COL,Colombia,1,2.1544 (MEX),1.9943 (PER),2.0779 (DOM),1.8154 (PER),1.8645 (PER),1.7728 (PER),1.7298 (TUR),1.8775 (PER),1.9717 (ECU),1.9002 (TUR),1.7231 (BRA),1.6779 (BRA),1.8261 (BRA),1.6399 (PER),1.7678 (BRA)
COL,Colombia,2,2.1861 (BRA),2.0985 (TUR),2.0801 (MEX),1.9970 (DOM),2.0155 (ECU),2.0551 (MEX),1.8621 (PER),2.0619 (CHL),2.0080 (PER),2.0215 (PER),1.9250 (ECU),2.2309 (ECU),2.3413 (DOM),1.7953 (BRA),1.8409 (PER)
COL,Colombia,3,2.3035 (TUR),2.1450 (MEX),2.0906 (PER),2.1331 (CHL),2.0398 (DOM),2.0983 (CHL),1.8996 (ECU),2.1523 (BRA),2.0776 (BRA),2.0477 (BRA),1.9772 (PER),2.2754 (TUR),2.3926 (PER),1.9471 (ECU),2.2079 (ECU)
COM,Comoros,1,2.3793 (GMB),2.4420 (GNB),2.2011 (GMB),2.2568 (GMB),2.4045 (GNB),2.8553 (GMB),2.4135 (GNB),2.9812 (GMB),3.0885 (TGO),3.0048 (GNB),2.7181 (GNB),2.7230 (GNB),2.4446 (GMB),2.4838 (GMB),2.5749 (GMB)
COM,Comoros,2,2.3859 (GNB),2.6449 (BEN),2.6751 (BEN),2.4603 (GNB),2.6048 (GMB),2.9948 (BEN),3.1212 (GMB),3.0916 (GNB),3.2904 (GMB),3.0090 (GMB),2.8569 (GMB),2.8462 (GMB),2.7457 (GNB),2.4996 (GNB),2.8681 (GNB)
COM,Comoros,3,2.7001 (RWA),2.8232 (RWA),2.7599 (GNB),2.7464 (BEN),2.9638 (BEN),3.3118 (GNB),3.1339 (BEN),3.1692 (TGO),3.2980 (BEN),3.2492 (TGO),3.3180 (SLE),3.0484 (TGO),2.8610 (TGO),2.8461 (TGO),3.0445 (TGO)
CPV,Cabo Verde,1,2.5519 (BLZ),2.6576 (FJI),2.3556 (BLZ),2.3072 (BLZ),2.3372 (BLZ),2.4180 (BLZ),3.0539 (STP),3.0512 (CRI),2.9077 (CRI),2.6096 (BLZ),2.7225 (BLZ),2.9391 (CRI),3.1013 (BLZ),2.8771 (CRI),2.9190 (BLZ)
CPV,Cabo Verde,2,2.6013 (SLV),2.6696 (BLZ),2.6760 (FJI),2.7384 (FJI),2.7503 (SLV),2.8943 (FJI),3.0566 (FJI),3.0978 (FJI),2.9617 (SLV),3.2191 (CRI),3.2455 (FJI),3.1557 (TUN),3.2491 (FJI),3.1019 (MDV),3.0355 (CRI)
CPV,Cabo Verde,3,2.7190 (FJI),2.7617 (SLV),2.9034 (SLV),2.7869 (SLV),2.9418 (STP),2.9150 (STP),3.1090 (CRI),3.2511 (STP),3.0273 (FJI),3.4032 (SLV),3.3478 (TUN),3.2932 (SLV),3.3004 (MDV),3.1204 (BLZ),3.2715 (MDV)
CRI,Costa Rica,1,2.1642 (TUN),2.3116 (URY),1.9575 (URY),2.0510 (URY),1.9497 (URY),2.2208 (URY),1.8590 (URY),1.6844 (URY),2.0631 (URY),1.8084 (URY),1.8316 (URY),2.0585 (URY),1.7141 (URY),1.9439 (URY),1.9255 (URY)
CRI,Costa Rica,2,2.2776 (ECU),2.3535 (CHL),2.1188 (TUN),2.1232 (CHL),2.0932 (CHL),2.2223 (CHL),2.2958 (CHL),2.3392 (CHL),2.2343 (CHL),2.2673 (PRT),2.2531 (TUN),2.2216 (TUN),2.0830 (PRT),2.1237 (PRT),2.1417 (PAN)
CRI,Costa Rica,3,2.3670 (URY),2.3762 (TUN),2.2305 (LBN),2.1971 (TUN),2.1846 (TUN),2.3529 (LBN),2.4157 (PRT),2.3805 (PRT),2.3129 (PRT),2.3279 (ESP),2.3593 (COL),2.2394 (PRT),2.2531 (CHL),2.1546 (PAN),2.1970 (PRT)
CYP,Cyprus,1,2.5146 (BEL),2.3686 (MLT),2.2780 (MNE),2.7155 (BHS),2.7973 (MNE),2.5109 (MNE),2.9309 (MNE),2.7306 (MNE),2.6487 (MNE),2.3293 (EST),2.0930 (EST),2.1333 (MLT),2.5173 (BEL),2.2258 (BEL),2.3118 (BEL)
CYP,Cyprus,2,2.6240 (SVN),2.6144 (BEL),2.5382 (MLT),3.0377 (GRC),3.0022 (GRC),2.8504 (MLT),2.9716 (MLT),2.7966 (BHS),2.9047 (EST),2.5621 (MNE),2.3587 (BEL),2.2783 (EST),2.5874 (PRT),2.5016 (LTU),2.3202 (EST)
CYP,Cyprus,3,2.6309 (AUT),2.6565 (DNK),2.6103 (BHS),3.1127 (MNE),3.0108 (BHS),2.9882 (BHS),3.2566 (LVA),2.9956 (PRT),2.9438 (PRT),2.5663 (BEL),2.3696 (MLT),2.3681 (BEL),2.7012 (MLT),2.5211 (LVA),2.3447 (LTU)
CZE,Czechia,1,1.4458 (AUT),1.6649 (AUT),1.4146 (AUT),1.4664 (AUT),1.5737 (HUN),1.4164 (HUN),1.4747 (HUN),1.5544 (POL),1.6154 (AUT),1.5396 (HUN),1.4475 (HUN),1.5261 (POL),1.6324 (AUT),1.4062 (AUT),1.4199 (AUT)
CZE,Czechia,2,1.6599 (SVN),1.8383 (SVN),1.5852 (HUN),1.5483 (HUN),1.7131 (SVK),1.6682 (POL),1.5814 (POL),1.5772 (HUN),1.8314 (SVN),1.5406 (POL),1.4630 (AUT),1.7341 (HUN),1.9944 (DNK),1.8675 (LTU),1.4352 (HUN)
CZE,Czechia,3,1.7435 (FIN),1.8922 (HUN),1.6841 (SVN),1.6923 (SVN),1.7326 (AUT),1.7824 (SVK),1.7824 (SVN),1.9039 (AUT),1.9638 (HUN),1.6563 (AUT),1.7072 (SVN),2.1821 (BGR),2.0320 (SVN),2.0160 (HUN),1.4746 (SVN)
DEU,Germany,1,1.8258 (CAN),2.5023 (POL),1.3224 (CAN),1.2452 (CAN),1.1199 (CAN),1.3000 (CAN),1.4800 (CAN),1.5517 (CAN),1.4710 (GBR),1.4790 (GBR),1.7610 (GBR),1.7385 (CAN),1.7500 (GBR),1.7344 (KOR),1.6566 (GBR)
DEU,Germany,2,1.8399 (GBR),2.5328 (AUT),1.6107 (GBR),1.4885 (GBR),1.5012 (GBR),1.5915 (GBR),1.6808 (GBR),1.5543 (GBR),1.6833 (CAN),1.7779 (AUT),1.8217 (AUT),1.8513 (GBR),1.8619 (KOR),1.7725 (GBR),1.8003 (AUT)
DEU,Germany,3,1.9848 (POL),2.6235 (CAN),1.7705 (AUT),1.7753 (AUT),1.7490 (KOR),1.7639 (AUT),1.8075 (AUT),1.8281 (AUT),1.8387 (AUT),1.8211 (CAN),1.9397 (KOR),1.8658 (KOR),2.0553 (CAN),1.8559 (POL),1.8400 (JPN)
DJI,Djibouti,1,4.6329 (CPV),4.4069 (CPV),4.3554 (STP),4.3721 (STP),3.7483 (STP),4.0180 (STP),3.7044 (STP),3.9897 (CPV),3.9200 (CPV),3.9889 (CPV),4.4426 (BWA),3.9899 (NAM),4.4025 (NAM),4.0833 (CPV),4.0338 (CPV)
DJI,Djibouti,2,4.7929 (STP),4.6453 (STP),4.3878 (CPV),4.5274 (CPV),4.4001 (CPV),4.3559 (CPV),3.8622 (CPV),4.3632 (STP),4.7774 (BLZ),4.5349 (BLZ),4.5657 (NAM),4.1169 (CPV),4.7179 (LSO),4.2032 (NAM),4.1833 (NAM)
DJI,Djibouti,3,4.9306 (NAM),4.9596 (NAM),5.1741 (BLZ),4.9431 (NAM),4.8996 (NAM),4.9942 (NAM),5.2472 (PSE),5.4297 (BLZ),4.8301 (STP),4.8159 (BWA),4.7624 (HND),4.4869 (HND),4.9170 (TUN),4.7258 (SWZ),4.6380 (SWZ)
DNK,Denmark,1,1.4363 (BEL),0.9591 (SWE),1.0267 (SWE),0.9524 (SWE),0.9606 (SWE),1.1626 (SWE),1.1842 (SWE),1.1884 (SWE),1.3329 (BEL),1.1444 (SWE),1.0707 (SWE),1.2007 (SWE),1.2791 (SWE),1.1864 (SWE),1.3625 (BEL)
DNK,Denmark,2,1.5138 (SWE),1.2426 (NLD),1.2509 (NLD),1.1878 (NLD),1.2425 (NLD),1.2217 (BEL),1.4356 (BEL),1.4187 (BEL),1.3571 (SWE),1.2549 (BEL),1.3000 (BEL),1.2531 (BEL),1.3607 (BEL),1.2282 (BEL),1.3670 (SWE)
DNK,Denmark,3,1.5190 (NLD),1.5273 (FIN),1.2520 (FIN),1.2567 (BEL),1.2592 (BEL),1.3890 (NLD),1.4490 (NLD),1.4414 (NLD),1.5396 (AUT),1.4564 (AUT),1.4624 (NLD),1.2718 (NLD),1.6136 (NLD),1.4020 (AUT),1.7270 (AUT)
DOM,Dominican Republic,1,1.9356 (PER),1.9707 (MEX),1.9812 (MEX),1.9970 (COL),2.0398 (COL),2.1950 (COL),2.2864 (PAN),2.1220 (ECU),2.7559 (PER),2.3081 (PAN),1.8621 (ECU),2.0333 (PER),2.0617 (PER),1.7391 (ECU),2.0782 (PRY)
DOM,Dominican Republic,2,2.0908 (ECU),2.1033 (ECU),2.0129 (ECU),2.0771 (PER),2.1198 (PRY),2.3791 (PER),2.3929 (PER),2.2952 (COL),2.7848 (PAN),2.5006 (COL),2.1579 (MEX),2.2963 (ECU),2.0928 (ECU),2.0943 (BOL),2.0868 (PER)
DOM,Dominican Republic,3,2.1262 (MEX),2.1114 (PER),2.0437 (PRY),2.0776 (ECU),2.1475 (ECU),2.4310 (MEX),2.4928 (COL),2.2983 (PAN),2.8169 (PRY),2.5223 (PER),2.1653 (PER),2.4715 (COL),2.2415 (MEX),2.1292 (MEX),2.3379 (MEX)
DZA,Algeria,1,1.8439 (IRQ),2.2936 (IRQ),2.5178 (TUN),2.2256 (MAR),2.1540 (MAR),2.2074 (MAR),2.0846 (MAR),2.3525 (IRN),2.3691 (COL),2.2707 (COL),2.1412 (MAR),2.1393 (IRQ),2.2750 (IRN),2.4172 (MAR),2.3850 (COL)
DZA,Algeria,2,2.1976 (SYR),2.5624 (EGY),2.5273 (ECU),2.4188 (TUN),2.2611 (ECU),2.4395 (TUN),2.3451 (TUR),2.4152 (COL),2.4950 (IRQ),2.4167 (MAR),2.2276 (COL),2.5426 (IRN),2.3252 (IRQ),2.4274 (IRN),2.3976 (MAR)
DZA,Algeria,3,2.2367 (ECU),2.6709 (IRN),2.5568 (TUR),2.5149 (ECU),2.3367 (TUN),2.5015 (IRN),2.4766 (TUN),2.5248 (TUN),2.6503 (MAR),2.4974 (PRY),2.4304 (IRQ),2.5887 (PRY),2.5177 (COL),2.4769 (COL),2.4238 (PER)
ECU,Ecuador,1,1.9296 (BOL),1.5374 (PER),1.4599 (PRY),1.5135 (PER),1.5930 (PER),1.9691 (PER),1.8996 (COL),1.9071 (PER),1.8199 (PER),1.6809 (PER),1.6891 (PER),2.0056 (BOL),1.7851 (BOL),1.7391 (DOM),1.9077 (BOL)
ECU,Ecuador,2,1.9613 (SYR),1.7203 (PRY),1.7643 (PER),1.6034 (PRY),1.6220 (PRY),2.1721 (COL),2.1406 (PER),2.1220 (DOM),1.9717 (COL),1.8904 (BOL),1.8621 (DOM),2.0660 (SLV),1.9503 (PER),1.7982 (PER),2.1677 (MEX)
ECU,Ecuador,3,2.0908 (DOM),2.0071 (SLV),1.9298 (SLV),2.0776 (DOM),2.0155 (COL),2.2108 (PRY),2.1672 (MAR),2.2498 (PRY),2.0577 (BOL),2.1389 (COL),1.8807 (SLV),2.0859 (PHL),2.0916 (SLV),1.8894 (BOL),2.2079 (COL)
EGY,Egypt,1,1.9283 (IDN),2.2873 (IDN),2.5862 (IRN),2.6123 (IDN),2.6729 (IRN),2.5766 (IDN),2.7011 (IDN),2.9901 (IRN),2.6207 (UZB),2.2806 (IDN),2.3184 (IDN),2.0817 (IDN),1.8543 (IDN),2.1340 (IDN),2.7201 (BGD)
EGY,Egypt,2,2.0981 (SYR),2.5624 (DZA),2.8338 (DZA),2.7754 (DZA),2.8065 (IDN),2.9818 (UZB),2.7408 (UZB),3.1444 (BOL),2.8721 (IDN),2.8554 (UZB),2.5642 (BGD),2.5108 (BGD),2.3861 (BGD),2.5929 (BGD),2.9432 (UZB)
EGY,Egypt,3,2.2629 (DZA),2.7905 (SYR),2.9320 (UZB),3.0922 (DOM),2.8757 (DZA),3.0405 (MAR),2.7697 (DZA),3.1756 (IDN),3.4388 (LKA),2.9518 (BGD),2.8068 (UZB),2.8033 (LKA),2.8023 (UZB),2.8266 (UZB),3.0676 (IDN)
ESP,Spain,1,1.4924 (ITA),1.7062 (PRT),1.6179 (GRC),1.4894 (ITA),1.4920 (ITA),1.5993 (ITA),1.3482 (ITA),1.3404 (ITA),1.2280 (ITA),1.5453 (ITA),1.7136 (ITA),1.5417 (ITA),1.3838 (ITA),1.5917 (ITA),1.6514 (FRA)
ESP,Spain,2,1.8020 (FRA),1.7704 (ITA),1.6522 (PRT),1.6631 (PRT),1.5336 (GRC),1.8410 (PRT),1.7119 (GRC),1.6679 (FRA),1.5484 (FRA),1.5597 (FRA),1.7393 (FRA),1.6772 (FRA),1.7902 (FRA),1.5972 (FRA),1.7033 (GRC)
ESP,Spain,3,1.8671 (PRT),1.8536 (FRA),1.7248 (ITA),1.6728 (GRC),1.7064 (PRT),1.8727 (GRC),1.7778 (PRT),1.7509 (GRC),1.8552 (GRC),1.9058 (GRC),1.7410 (GRC),1.9776 (SWE),1.9343 (PRT),1.8658 (PRT),1.7049 (ITA)
EST,Estonia,1,1.9574 (SVK),2.0251 (SVK),1.6101 (LTU),1.7224 (SVN),1.7178 (LTU),1.8757 (LTU),1.4218 (SVN),2.0040 (CZE),1.5547 (SVN),1.3855 (SVN),1.3124 (LTU),1.1986 (LTU),1.5225 (LTU),1.3973 (LTU),1.3340 (LTU)
EST,Estonia,2,2.0594 (HUN),2.1229 (LTU),1.8288 (SVK),1.7874 (CZE),1.7718 (CZE),2.0139 (AUT),1.8529 (SVK),2.0458 (SVN),1.9128 (AUT),1.5362 (LTU),1.4522 (SVN),1.2811 (SVN),2.0627 (DNK),1.7820 (AUT),1.5030 (LVA)
EST,Estonia,3,2.1517 (SVN),2.1609 (LVA),1.8919 (LVA),1.8292 (LTU),1.8652 (SVK),2.0198 (LVA),1.9557 (CZE),2.0525 (SVK),1.9403 (SVK),1.7433 (AUT),1.5111 (LVA),1.5229 (LVA),2.1377 (CZE),1.8232 (LVA),1.7489 (AUT)
ETH,Ethiopia,1,3.1461 (BFA),2.8752 (TZA),3.3327 (TZA),2.6735 (TZA),2.4505 (TZA),2.3138 (TZA),1.9334 (TZA),2.4863 (TZA),2.1811 (UGA),2.0843 (TZA),2.0009 (TZA),2.6137 (TZA),2.6355 (SLE),2.2941 (UGA),2.9250 (UGA)
ETH,Ethiopia,2,3.1983 (MOZ),2.9435 (MDG),3.4700 (BEN),2.7804 (BEN),2.8824 (CIV),2.7832 (UGA),2.7595 (MLI),2.6392 (MLI),2.2228 (TZA),2.2048 (UGA),2.1869 (UGA),2.7057 (SLE),2.7305 (UGA),2.5909 (TZA),3.0932 (TZA)
ETH,Ethiopia,3,3.2330 (TZA),3.2414 (GNB),3.5951 (SLE),3.0469 (CIV),3.1320 (MLI),2.9488 (MLI),2.8333 (UGA),2.7561 (BFA),3.0352 (MLI),2.8072 (MLI),2.7862 (SLE),2.7336 (UGA),3.2239 (TZA),2.9226 (SLE),3.1180 (SLE)
FIN,Finland,1,1.4412 (SWE),1.2909 (SWE),1.2520 (DNK),1.3420 (AUT),1.3418 (AUT),1.4452 (AUT),1.4758 (AUT),1.2976 (AUT),1.2657 (AUT),1.2118 (AUT),1.2302 (NOR),1.1025 (AUT),1.2818 (SWE),1.1979 (AUT),1.3947 (SWE)
FIN,Finland,2,1.4588 (AUT),1.3502 (AUT),1.3278 (SWE),1.3462 (SWE),1.4716 (SWE),1.6761 (SWE),1.5334 (NOR),1.5854 (DNK),1.6587 (DNK),1.4744 (NOR),1.3689 (AUT),1.3530 (SWE),1.4201 (AUT),1.2595 (SWE),1.4422 (AUT)
FIN,Finland,3,1.7339 (DNK),1.5273 (DNK),1.3296 (AUT),1.4393 (DNK),1.4903 (DNK),1.6770 (DNK),1.6064 (DNK),1.7400 (NOR),1.6805 (SWE),1.5102 (DNK),1.4609 (SWE),1.7015 (DNK),1.6590 (DNK),1.5740 (DNK),1.8411 (DNK)
FJI,Fiji,1,2.2104 (NIC),2.0897 (BLZ),2.0333 (BLZ),1.9073 (BLZ),2.7461 (NIC),2.3746 (BLZ),2.6879 (SLV),2.8627 (NIC),2.8601 (SLV),2.6505 (BLZ),2.5756 (BLZ),4.9851 (SLB),3.2125 (BLZ),2.7720 (KGZ),2.4624 (BLZ)
FJI,Fiji,2,2.3038 (SLV),2.1724 (MDA),2.3330 (MDA),2.4873 (NIC),2.7853 (BLZ),2.7333 (SLV),2.6962 (NIC),2.8681 (SLV),3.0273 (CPV),2.9120 (SLV),3.0363 (BOL),5.1117 (SWZ),3.2491 (CPV),2.9571 (GEO),2.7979 (NIC)
FJI,Fiji,3,2.4122 (BLZ),2.3422 (SLV),2.5079 (SLV),2.5360 (MDA),2.9671 (MDA),2.8943 (CPV),2.7392 (BLZ),2.9809 (TON),3.0443 (GEO),3.2315 (MUS),3.1317 (SLV),5.2205 (NAM),3.2829 (ARM),3.0303 (ARM),2.8213 (HND)
FRA,France,1,1.1456 (GBR),1.2549 (GBR),1.1442 (GBR),1.1268 (GBR),1.3478 (GBR),1.4454 (GBR),1.5962 (GBR),1.5838 (ITA),1.4908 (ITA),1.5597 (ESP),1.3269 (GBR),1.2370 (GBR),1.5717 (GBR),1.4359 (ITA),1.4778 (ITA)
FRA,France,2,1.4174 (ITA),1.4751 (ITA),1.5245 (ITA),1.5417 (ITA),1.6011 (ITA),1.5695 (ITA),1.7639 (ITA),1.6187 (GBR),1.5484 (ESP),1.5944 (GBR),1.6770 (ITA),1.6772 (ESP),1.7774 (ITA),1.5972 (ESP),1.4842 (GBR)
FRA,France,3,1.8020 (ESP),1.8536 (ESP),1.7796 (SWE),1.6963 (SWE),1.7475 (SWE),2.0065 (ESP),1.8888 (ESP),1.6679 (ESP),1.6007 (GBR),1.6157 (ITA),1.7393 (ESP),1.8147 (ITA),1.7902 (ESP),1.6607 (GBR),1.6514 (ESP)
GAB,Gabon,1,2.4830 (COG),2.2440 (COG),5.4975 (MRT),4.0423 (COG),3.2372 (IRQ),2.9403 (COG),3.4962 (MNG),3.2682 (COG),3.3698 (COG),3.0717 (COG),3.2058 (GNQ),2.6823 (COG),2.5362 (COG),2.6120 (COG),2.9238 (COG)
GAB,Gabon,2,2.8498 (LBY),3.0819 (IRQ),5.6859 (IRQ),4.8085 (IRQ),3.2663 (COG),3.6308 (MNG),3.8849 (DZA),3.4112 (IRQ),3.4714 (IRQ),3.4813 (PRY),3.2128 (COG),3.1686 (IRQ),3.0621 (GNQ),3.5585 (IRQ),3.4717 (PRY)
GAB,Gabon,3,2.8807 (IRQ),3.7301 (MRT),6.2129 (MAR),5.1912 (GNQ),3.6505 (AGO),3.6993 (AGO),4.0238 (PRY),3.5519 (DZA),3.6135 (DZA),3.5008 (MNG),3.5367 (PRY),3.1775 (GNQ),3.2796 (IRQ),3.9929 (PRY),3.6422 (GNQ)
GBR,United Kingdom,1,1.1456 (FRA),1.2549 (FRA),1.1442 (FRA),1.1268 (FRA),1.3478 (FRA),1.4454 (FRA),1.5962 (FRA),1.5543 (DEU),1.4710 (DEU),1.4790 (DEU),1.3269 (FRA),1.2370 (FRA),1.5717 (FRA),1.6607 (FRA),1.4842 (FRA)
GBR,United Kingdom,2,1.4724 (CAN),1.5637 (CAN),1.5150 (CAN),1.4885 (DEU),1.5012 (DEU),1.5915 (DEU),1.6808 (DEU),1.6187 (FRA),1.6007 (FRA),1.5944 (FRA),1.7610 (DEU),1.8513 (DEU),1.7500 (DEU),1.7725 (DEU),1.6566 (DEU)
GBR,United Kingdom,3,1.8399 (DEU),1.8860 (SWE),1.6107 (DEU),1.5334 (CAN),1.6070 (CAN),1.6679 (CAN),1.7390 (CAN),1.8047 (CAN),1.8986 (CAN),1.9460 (CAN),2.1688 (CAN),2.2051 (ITA),2.0687 (ISR),2.2108 (NLD),2.0105 (ISR)
GEO,Georgia,1,2.7915 (ARM),2.3593 (ARM),2.0964 (MKD),2.1475 (MNE),1.9076 (MKD),1.9436 (MKD),1.7354 (MKD),2.0309 (MKD),1.5936 (ARM),1.7113 (ARM),1.4330 (ARM),1.6437 (ARM),1.0164 (ARM),1.1950 (ARM),1.7420 (ARM)
GEO,Georgia,2,2.7941 (MKD),2.4306 (MKD),2.4032 (ALB),2.1847 (MKD),2.0769 (ARM),2.1431 (ARM),2.0387 (MNE),2.1126 (ARM),1.9310 (MKD),1.7652 (MKD),1.9822 (MKD),1.8008 (SRB),2.2061 (HRV),2.1134 (SRB),3.0890 (PAN)
GEO,Georgia,3,2.8437 (SRB),2.6313 (SRB),2.5139 (LVA),2.4016 (ARM),2.2477 (MNE),2.2391 (SRB),2.1315 (SRB),2.1207 (SRB),1.9759 (SRB),1.9460 (SRB),2.1161 (SRB),1.9909 (MKD),2.3047 (MKD),2.2410 (MNE),3.2109 (PRY)
GHA,Ghana,1,2.4530 (TZA),2.4306 (KEN),2.1437 (KEN),4.0117 (TZA),3.3266 (TZA),2.6470 (HTI),2.3877 (HTI),3.0381 (GMB),2.8331 (GMB),2.6058 (CIV),2.5527 (CMR),2.4258 (CIV),2.7474 (CMR),2.7570 (CIV),3.1723 (CIV)
GHA,Ghana,2,2.6075 (CIV),2.4353 (TZA),2.1914 (TZA),4.3832 (ZMB),3.5836 (CIV),2.9931 (CMR),2.7166 (GMB),3.1094 (HTI),2.8859 (ZWE),2.8216 (CMR),2.5547 (CIV),2.6067 (CMR),3.1277 (SEN),2.8313 (CMR),3.2599 (PAK)
GHA,Ghana,3,2.7378 (ZMB),2.7029 (GIN),2.2488 (ZMB),4.5264 (MWI),3.5921 (CMR),3.0682 (GMB),2.8873 (MRT),3.1357 (SLE),2.9891 (CMR),2.8619 (GMB),2.6898 (SEN),2.8335 (TGO),3.2074 (CIV),3.0846 (SLE),3.2649 (EGY)
GIN,Guinea,1,2.1988 (BFA),1.4290 (BFA),1.5112 (BFA),2.0986 (MOZ),1.3986 (BFA),1.3212 (BFA),2.3730 (BFA),2.5089 (BFA),2.1567 (BFA),2.0671 (BFA),1.8575 (BFA),1.9084 (MOZ),1.5881 (BFA),1.7907 (MLI),1.7724 (BFA)
GIN,Guinea,2,2.2947 (MOZ),2.1441 (TGO),2.2823 (ZMB),2.1188 (TGO),2.0415 (TGO),1.9644 (TGO),2.8124 (TGO),2.8735 (MOZ),2.3607 (MOZ),2.2250 (MLI),1.9899 (MOZ),2.4280 (MLI),2.0356 (MOZ),1.8701 (MOZ),2.0502 (MLI)
GIN,Guinea,3,2.4706 (TZA),2.3555 (SEN),2.3179 (GHA),2.1481 (SEN),2.3520 (ZMB),2.0438 (MOZ),2.9508 (MOZ),3.1812 (MDG),2.8500 (MDG),2.2689 (MOZ),2.5122 (MLI),2.5490 (MDG),2.1358 (MLI),2.0492 (BFA),2.2489 (MDG)
GMB,Gambia,1,2.3793 (COM),2.9663 (CIV),2.2011 (COM),2.2568 (COM),2.6048 (COM),2.5054 (HTI),2.4396 (SLE),2.1749 (SLE),2.7251 (CIV),2.2719 (SLE),2.2056 (TGO),2.2013 (TGO),2.4030 (CMR),2.3617 (CMR),2.3397 (CMR)
GMB,Gambia,2,2.4873 (GNB),3.1791 (BEN),2.5809 (BEN),2.7822 (BEN),2.9463 (GNB),2.6335 (CIV),2.5187 (HTI),2.5607 (CMR),2.8331 (GHA),2.2885 (CIV),2.2644 (CIV),2.2317 (SLE),2.4446 (COM),2.4838 (COM),2.5369 (TGO)
